value	g1int553	g1int1346	g1int1799	g1int1267	g1int670	g1CNS354	g1int931	g1int1135	g1int351	g1CNS248	g1C03	g7H11	g1int1079	g1CNS103	g1int1635	g1int269	g1int628	g1int1493	g4G11	g6G09	g1CNS241	g1CNS507	g1CNS488	g1int1700	g8E10	g10F04	g1int1552	g1int218	g2E02	g1int1161	g6B11	g1int1757	g1int599	g1int337	g5E11	g1int258	g4C06	g1CNS17	g1int1013	g5H03	g1CNS137	g1C09	g9H01	g9E01	g1int624	g2B09	g1CNS30	g1int1247	g1int1486	g5A12	g10A02	g1int712	g1CNS113	g1C02	g1int1084	g11C11	g1int855	g1int310	g1int733	g1CNS50	g1int1360	g1CNS206	g1CNS599	g11F05	g1int1743	g1int91	g8G03	g1int1234	g1int364	g1int131	g5D05	g1int1566	g1int403	g8C02	g1int322	g1CNS22	g1int436	g1int1739	g1int516	g2E11	g1int267	g1int434	g1int1348	g1CNS201	g1CNS450	g1H09	g1A05	g1int1787	g1int766	g1CNS337	g1int762	g1int1239	g1int1611	g7F02	g1int769	g1int919	g1D08	g1CNS267	g1int1244	g7G10
0	-0.03209363	0.005759269	0.332278283	0.031395196	-0.033569533	-0.106249498	0.028569152	-0.048412205	-0.00433459	-0.001443417	-0.040971781	0.060739158	-0.248107862	-0.125006361	0.187767747	-0.17299399	0.162210036	0.056583528	0.021479727	0.038436182	-0.210896782	0.007195501	-0.067938829	0.01720929	-0.153606979	0.077242999	0.048236186	0.032806145	0.177598929	-0.024736678	-0.023269779	0.418999465	-0.057391664	-0.061902439	0.002882509	-0.229382353	-0.187707155	0.024319679	-0.00433459	0.075874867	0.005759269	-0.015957574	0.002882509	-0.057391664	0.008630305	0.031395196	0.096261853	0.004321606	0.100304906	0.088141597	-0.215914857	0.055195654	-0.2968993	0.081339627	-0.123433941	-0.074000581	-0.052894948	-0.00433459	0.004321606	0.060739158	-0.090802937	0.380729449	-0.03948829	0.042644337	-0.219269964	0.044044333	-0.109358756	-0.002888279	-0.040971781	-0.144010303	0.01720929	-0.090802937	-0.033569533	-0.089267338	0.069014678	0.011495639	0.100304906	-0.174621396	-0.00433459	-0.015957574	-0.204233052	0.136191386	0.027154052	0.004321606	0.001441974	-0.179514657	0.024319679	0.409255147	-0.03948829	0.219091058	-0.02620507	0.041242982	-0.058893689	0.084064265	-0.036525876	0.059355278	0	0.220329955	0.071762669	0.169925001
0	-0.013043037	0.021479727	0.224040274	-0.038006323	0.027154052	-0.078563669	-0.093879047	-0.128156351	-0.036525876	0.002882509	-0.03209363	0.082702589	-0.008682243	-0.030619235	0.038436182	0.028569152	0.126972856	0.014355293	-0.281035664	0.024319679	-0.084670324	0.01720929	-0.078563669	0.029982866	0.084064265	0.094911647	0.010063683	0.049630768	0.075874867	-0.045431429	-0.087733372	0.185232254	-0.02180437	-0.199255376	0	0.010063683	-0.03948829	0.008630305	-0.058893689	0.071762669	-0.242976753	-0.029146346	0.039840265	-0.134477041	-0.00433459	0.37517848	0.056583528	0.018634174	0.038436182	0.101650076	-0.010134377	0.012926174	-0.10159814	0.074505436	-0.043943348	-0.12973393	-0.017417053	-0.020340448	0.010063683	0.039840265	-0.03948829	0.253384236	-0.121863233	0.021479727	-0.02620507	0.424384672	-0.23786383	0.011495639	-0.020340448	0.141432791	-0.011587974	-0.192645078	0.039840265	-0.030619235	-0.083141235	-0.052894948	-0.231074664	0.052415894	-0.029146346	-0.01449957	0.045442971	-0.09696173	0.024319679	0.197865391	-0.083141235	-0.042456799	0.015782997	0.303342394	-0.182786076	0.109694865	-0.086201035	0.031395196	-0.131313235	0.064882852	-0.126580497	0.081339627	0.248534836	0.022900402	0.071762669	0.10433666
0	0.004321606	0.084064265	0.295135249	-0.013043037	-0.103146927	-0.13289427	0.101650076	-0.057391664	-0.089267338	-0.03209363	-0.069451881	0.085424656	-0.010134377	-0.051399153	0.049630768	0.134878054	0.172487516	-0.112474729	-0.024736678	0.002882509	-0.083141235	0	-0.080087911	0.042644337	0.14404637	0.35952117	0.057970069	0.121678557	0.186500558	-0.100051014	-0.042456799	0.22527493	-0.058893689	-0.051399153	0.002882509	-0.005782353	0	0.014355293	-0.058893689	-0.027674958	-0.013043037	-0.161653263	0.012926174	0.028569152	-0.017417053	0.045442971	0.012926174	-0.049904906	0.024319679	0.075874867	-0.024736678	0.062121712	-0.048412205	-0.058893689	0.042644337	-0.051399153	-0.01449957	-0.052894948	-0.008682243	0.093560176	-0.078563669	0.331131922	0.004321606	0.014355293	0.007195501	-0.061902439	-0.109358756	0.007195501	-0.054392297	0.044044333	0.042644337	-0.110915901	0.189033824	-0.120294234	0.067638717	0.052415894	-0.001443417	0.137503524	-0.057391664	0.011495639	-0.036525876	0.086783766	0.09895848	0.021479727	-0.02180437	0.022900402	-0.045431429	0.378511623	0	0.154453593	-0.013043037	0.029982866	-0.02180437	0.060739158	0.032806145	-0.005782353	0.063502942	0.105678078	0.055195654	0.074505436
0	0.028569152	0.038436182	0.266636643	-0.070966521	-0.064917477	-0.067938829	0.053806444	-0.087733372	0.031395196	0.074505436	-0.092340172	0.048236186	0.075874867	0.001441974	-0.017417053	0.132247798	0.187767747	-0.081613766	0.088141597	0.059355278	-0.020340448	0.075874867	-0.078563669	0.056583528	0.044044333	0.048236186	0.124328135	0.020057652	0.211635253	-0.064917477	-0.023269779	0.141432791	-0.007231569	-0.007231569	-0.017417053	0.015782997	0.001441974	0.007195501	-0.010134377	0.123003954	0.051024003	-0.168122759	0.018634174	-0.015957574	-0.011587974	0.360645202	0.005759269	-0.103146927	-0.01887801	0.057970069	-0.142417045	0.056583528	0.038436182	-0.036525876	0.097610797	0.020057652	-0.128156351	0.089498151	0.029982866	0.039840265	-0.168122759	0.177598929	0.007195501	0.044044333	-0.080087911	0.466757616	-0.046921047	0.066261442	0.038436182	0.088141597	-0.072482754	-0.095419565	0.075874867	-0.040971781	0.097610797	-0.001443417	0.137503524	-0.007231569	-0.011587974	-0.017417053	-0.001443417	0.154453593	0.014355293	0.183962835	0.053806444	0	-0.049904906	0.250961574	0.137503524	0.064882852	-0.008682243	-0.033569533	-0.095419565	0.062121712	0.150559677	0.020057652	0.310340121	-0.03209363	0.048236186	0.168642036
0	-0.027674958	-0.049904906	0.297484916	0.001441974	-0.192645078	-0.070966521	0.137503524	-0.10159814	-0.061902439	0.022900402	-0.023269779	0.052415894	-0.030619235	-0.046921047	0.057970069	0.125651102	0.119024103	-0.200912694	-0.030619235	0.041242982	-0.080087911	-0.16326792	-0.078563669	0.038436182	0.057970069	-0.261880711	0.133563526	0.141432791	0.222804561	-0.084670324	-0.002888279	0.232660757	-0.011587974	-0.03209363	0.012926174	0.027154052	0.001441974	-0.008682243	-0.045431429	-0.114035243	-0.046921047	-0.086201035	0.014355293	-0.081613766	0.032806145	0.005759269	-0.103146927	0.056583528	-0.106249498	0.14404637	-0.057391664	-0.02620507	-0.054392297	-0.001443417	-0.057391664	-0.104697379	-0.069451881	-0.011587974	-0.161653263	0.222804561	-0.057391664	0.232660757	0.001441974	-0.005782353	-0.061902439	-0.033569533	-0.10780329	-0.033569533	0.008630305	0.021479727	0.051024003	-0.075520008	0.094911647	-0.089267338	0.078609835	-0.011587974	0.108357178	0.112366523	0.029982866	0.034215715	0.007195501	0.169925001	-0.005782353	0.004321606	-0.03209363	0.005759269	-0.01887801	0.333423734	-0.015957574	0.309176187	-0.020340448	0.025737561	-0.174621396	-0.152003093	0.060739158	-0.002888279	-0.043943348	0.051024003	0.100304906	0.097610797
0	-0.042456799	0.029982866	0.070389328	-0.194294815	-0.008682243	-0.066427362	0.01720929	-0.148800661	-0.010134377	0.011495639	-0.112474729	-0.001443417	0.025737561	-0.001443417	-0.01449957	0.052415894	0.177598929	-0.075520008	-0.01449957	-0.015957574	-0.03209363	-0.192645078	-0.128156351	0.002882509	-0.09696173	0.014355293	0.041242982	0.022900402	0.14404637	-0.070966521	-0.005782353	0.212880566	0.066261442	-0.045431429	-0.06039728	-0.02620507	-0.01449957	-0.024736678	-0.011587974	-0.13606155	0.004321606	-0.038006323	0.018634174	-0.020340448	-0.040971781	0.138814469	-0.01449957	-0.17625064	-0.020340448	0.014355293	-0.042456799	0.053806444	-0.051399153	-0.008682243	0.052415894	-0.103146927	-0.125006361	0.057970069	0.042644337	0.007195501	-0.064917477	0.202887833	-0.040971781	0.075874867	-0.13289427	0.183962835	-0.150400989	0.010063683	-0.042456799	0.096261853	0.008630305	-0.03209363	0.01720929	-0.104697379	0.010063683	-0.01449957	0.063502942	-0.045431429	0.011495639	-0.001443417	-0.02180437	-0.017417053	-0.036525876	0.111031312	0.011495639	0.004321606	-0.035046947	0.18142064	0.014355293	0.117695043	-0.045431429	-0.055891201	-0.011587974	0.002882509	0.005759269	0.041242982	0.141432791	-0.087733372	0.015782997	0.077242999
0	-0.011587974	0.007195501	0.374065718	0.010063683	-0.051399153	-0.01449957	0.069014678	-0.078563669	-0.066427362	-0.092340172	-0.035046947	0.075874867	0.005759269	-0.001443417	0.037030731	0.005759269	0.145351386	0.01720929	0.063502942	-0.023269779	-0.002888279	-0.001443417	-0.027674958	-0.046921047	0.004321606	-0.086201035	0.03562391	0.073134705	0.102993993	-0.010134377	-0.083141235	0.539034703	0.048236186	0.011495639	0.042644337	-0.055891201	0.064882852	0	-0.007231569	0.086783766	0	-0.045431429	0.038436182	-0.011587974	-0.038006323	0.018634174	0.032806145	-0.02620507	-0.072482754	0.126972856	-0.040971781	0.042644337	0.004321606	-0.057391664	0.018634174	0.008630305	-0.042456799	0.028569152	-0.035046947	0.069014678	-0.043943348	0.617298483	-0.01887801	-0.042456799	-0.013043037	-0.015957574	-0.074000581	0.038436182	0.024319679	0.01720929	0.025737561	-0.038006323	0.055195654	-0.09696173	0.081339627	0.018634174	0.024319679	-0.03209363	-0.03209363	0.005759269	-0.00433459	0.093560176	-0.06340917	-0.02180437	-0.02180437	0.020057652	0.025737561	0.566571641	-0.027674958	0.123003954	-0.06340917	0.124328135	-0.020340448	-0.039168216	-0.040971781	-0.005782353	-0.035046947	0.010063683	0.029982866	-0.030619235
0	-0.010134377	0.055195654	0.23878686	-0.100051014	-0.020340448	-0.043943348	-0.02180437	-0.139235797	-0.061902439	-0.040971781	-0.112474729	0.021479727	0.005759269	0.022900402	0.028569152	0.049630768	0.187767747	-0.100051014	0.002882509	0.01720929	-0.033569533	0.004321606	-0.024736678	0.004321606	0.113700499	-0.011587974	0.044044333	0.032806145	0.209141398	-0.103146927	-0.00433459	0.212880566	0.025737561	-0.081613766	0.025737561	-0.03948829	-0.002888279	0.015782997	-0.048412205	-0.01887801	0.028569152	-0.072482754	0.014355293	-0.045431429	-0.027674958	0.015782997	-0.027674958	-0.017417053	-0.045431429	0.224040274	-0.043943348	0.069014678	-0.007231569	0.01720929	0.055195654	-0.077041036	-0.074000581	0.01720929	0.014355293	-0.01449957	-0.084670324	0.22527493	-0.007231569	0.044044333	-0.057391664	0.113700499	-0.13606155	0.007195501	-0.051399153	0.132247798	0.027154052	-0.033569533	0.09085343	-0.06039728	0.034215715	-0.005782353	0.038436182	0.082702589	-0.030619235	-0.015957574	0.001441974	0.056583528	-0.117161344	0.069014678	-0.002888279	0.046840254	-0.005782353	0.22897257	-0.013043037	0.212880566	-0.103146927	0.055195654	-0.117161344	0.056583528	-0.024736678	0.002882509	0.092207438	0.055195654	0.126972856	0.092207438
0	-0.008682243	0.011495639	0.183962835	-0.057391664	-0.010134377	-0.052894948	-0.02620507	-0.134477041	-0.052894948	-0.042456799	-0.070966521	-0.067938829	0.027154052	0.049630768	0.067638717	0.022900402	0.160920188	-0.144010303	0.021479727	-0.007231569	-0.007231569	-0.126580497	-0.052894948	0.001441974	-0.049904906	-0.10159814	-0.033569533	-0.024736678	0.09085343	-0.087733372	-0.072482754	0.187767747	0.015782997	-0.033569533	0.027154052	-0.027674958	-0.046921047	-0.115597447	-0.06340917	-0.100051014	-0.00433459	-0.02180437	-0.010134377	-0.023269779	-0.043943348	0.064882852	-0.055891201	0.007195501	-0.03948829	0.147957881	-0.150400989	0.064882852	0.011495639	-0.045431429	0.097610797	-0.158429363	-0.106249498	0.002882509	-0.008682243	0.048236186	-0.086201035	0.145351386	-0.10780329	0.011495639	0.007195501	0.12035194	-0.093879047	-0.00433459	-0.070966521	0.150559677	-0.038006323	-0.160040413	0.024319679	-0.114035243	0.029982866	-0.027674958	0.037030731	0.029982866	-0.005782353	0.062121712	-0.067938829	0.062121712	-0.049904906	0.048236186	-0.029146346	-0.015957574	-0.121863233	0.192825404	0.075874867	0.075874867	-0.007231569	0.049630768	-0.086201035	0.039840265	0.034215715	-0.072482754	0.057970069	0.132247798	0.067638717	0.038436182
0	-0.002888279	0.012926174	0.097610797	-0.260151897	-0.077041036	-0.015957574	0.119024103	-0.070966521	0.024319679	-0.001443417	-0.064917477	-0.058893689	-0.261880711	0.001441974	-0.027674958	0.049630768	0.191562651	-0.12973393	0.005759269	0.018634174	-0.204233052	0.027154052	-0.049904906	0.056583528	0.14404637	0.070389328	0.086783766	0.007195501	0.180147861	-0.098505545	-0.010134377	0.236339539	0.018634174	-0.080087911	-0.005782353	0.002882509	-0.010134377	0.038436182	0.15704371	-0.219269964	0.010063683	-0.061902439	-0.033569533	-0.078563669	-0.054392297	0.155749233	-0.01449957	-0.03209363	-0.072482754	0.214124805	-0.152003093	0.015782997	-0.001443417	0.059355278	-0.052894948	-0.332789088	-0.051399153	-0.001443417	-0.166502663	-0.027674958	-0.067938829	0.3021728	0.005759269	0.032806145	-0.03209363	0.362890643	-0.128156351	0.034215715	-0.051399153	0.150559677	-0.284545873	-0.110915901	0.09085343	-0.078563669	0.042644337	-0.03948829	0.079975377	0.123003954	0.031395196	-0.008682243	0.004321606	0.029982866	-0.01887801	0.150559677	0.046840254	0.042644337	0.038436182	0.214124805	-0.288064643	-0.10159814	-0.152003093	-0.115597447	-0.057391664	0.123003954	-0.351074441	0.075874867	0.211635253	0.012926174	0.067638717	0.214124805
0	-0.070966521	-0.017417053	0.331131922	-0.19759996	-0.023269779	-0.055891201	-0.110915901	-0.126580497	-0.13289427	-0.03209363	-0.089267338	-0.058893689	-0.471928835	0.037030731	0.092207438	-0.040971781	0.092207438	-0.052894948	0.100304906	-0.083141235	-0.256700472	-0.394031641	-0.189351252	-0.077041036	-0.001443417	0.042644337	0.044044333	-0.051399153	0.132247798	-0.09696173	-0.066427362	0.186500558	-0.005782353	-0.147202107	-0.112474729	-0.150400989	-0.120294234	-0.078563669	-0.17299399	-0.214240226	-0.103146927	-0.035046947	-0.078563669	0.086783766	-0.046921047	0.044044333	0.167357928	-0.087733372	-0.023269779	0.038436182	-0.18606493	-0.214240226	-0.17625064	0.022900402	-0.204233052	0.001441974	-0.16326792	-0.095419565	-0.341902795	0.176322773	-0.084670324	0.230203013	-0.055891201	-0.051399153	-0.081613766	0.081339627	-0.166502663	-0.09696173	-0.126580497	0.03562391	-0.103146927	-0.112474729	0.060739158	-0.23786383	-0.048412205	-0.089267338	0.025737561	0.071762669	0.001441974	-0.033569533	-0.118726939	0.108357178	-0.023269779	0.005759269	-0.083141235	-0.277533976	-0.008682243	0.254594043	0.081339627	0.097610797	0.004321606	-0.066427362	-0.077041036	0.10701825	0.09085343	-0.072482754	0.031395196	0.001441974	-0.011587974	-0.017417053
0	-0.110915901	0.01720929	0.396159489	0.004321606	-0.058893689	-0.069451881	0.109694865	-0.02180437	-0.070966521	-0.01887801	-0.033569533	0.108357178	0.249748715	-0.029146346	0.057970069	0.085424656	0.155749233	-0.023269779	-0.015957574	0.027154052	0.102993993	0.316145742	-0.081613766	0.064882852	0.14404637	0.029982866	0.034215715	0.041242982	0.261831659	-0.017417053	-0.083141235	0.303342394	-0.023269779	-0.036525876	-0.01449957	-0.03948829	0.010063683	0.011495639	-0.027674958	0.269033146	0.011495639	-0.038006323	0.074505436	0.064882852	-0.064917477	0.485426827	0.022900402	-0.020340448	-0.02180437	0.141432791	-0.118726939	0.024319679	-0.035046947	0.075874867	0.194087052	-0.052894948	-0.061902439	-0.017417053	-0.007231569	0.205392513	-0.074000581	0.319617934	-0.061902439	0.078609835	0.005759269	0.468843943	-0.10159814	0.037030731	-0.03948829	0.093560176	0.03562391	-0.03209363	0.001441974	-0.10780329	0.109694865	0.042644337	0.020057652	0.138814469	-0.070966521	-0.033569533	0.018634174	0.176322773	-0.007231569	0.195347598	-0.007231569	-0.001443417	0.086783766	0.372952098	-0.035046947	0.141432791	0.020057652	0.032806145	-0.045431429	0.117695043	-0.075520008	0.075874867	0.397255346	0.039840265	0.088141597	0.071762669
0	-0.077041036	0.027154052	0.333423734	-0.058893689	0.027154052	-0.067938829	0.276198865	-0.040971781	-0.045431429	-0.010134377	-0.007231569	0.085424656	-0.042456799	-0.049904906	0.12035194	0.053806444	0.089498151	0.177598929	-0.027674958	0.044044333	-0.02620507	-0.104697379	-0.045431429	0.039840265	0.210388864	0.25821739	0.073134705	0.105678078	0.162210036	0	-0.033569533	0.3068455	-0.027674958	-0.013043037	-0.017417053	-0.027674958	-0.01449957	-0.002888279	0.263034406	-0.182786076	-0.023269779	-0.055891201	0.212880566	-0.023269779	-0.040971781	0.487486349	0.231432408	-0.02620507	0.133563526	0.189033824	-0.182786076	0.024319679	-0.045431429	0.075874867	0.029982866	-0.01449957	-0.045431429	0	0.020057652	0.086783766	-0.046921047	0.348232419	-0.049904906	0.048236186	-0.02180437	0.488515009	-0.035046947	0.031395196	0.025737561	0.149259365	0.037030731	-0.048412205	0.081339627	-0.055891201	0.073134705	0.046840254	0.053806444	0.146655222	-0.015957574	0.012926174	-0.024736678	0.121678557	0.007195501	0.205392513	-0.029146346	0.010063683	0.034215715	0.35952117	-0.06340917	0.169925001	-0.054392297	-0.010134377	-0.064917477	0.217851097	-0.042456799	0.109694865	0.418999465	0.086783766	0.056583528	0.145351386
0	-0.081613766	-0.087733372	0.240008965	-0.13606155	-0.10780329	-0.077041036	-0.042456799	-0.12973393	-0.128156351	-0.128156351	-0.089267338	-0.027674958	-0.147202107	-0.147202107	0.066261442	-0.013043037	0.09085343	-0.01887801	-0.086201035	0.03562391	-0.142417045	0.210388864	-0.15521265	-0.027674958	0.088141597	0.093560176	0.060739158	0.01720929	0.158337027	-0.077041036	-0.054392297	0.166072676	-0.072482754	-0.043943348	-0.120294234	-0.089267338	-0.075520008	-0.046921047	-0.202571918	0.12035194	-0.061902439	-0.152003093	-0.005782353	-0.06039728	-0.023269779	0.172487516	0.086783766	-0.114035243	-0.002888279	0.09895848	0.010063683	-0.036525876	-0.16326792	0.007195501	-0.069451881	-0.160040413	-0.114035243	-0.057391664	-0.09696173	0.101650076	-0.181149439	0.187767747	-0.049904906	-0.064917477	-0.093879047	0.140124224	-0.069451881	-0.03948829	-0.01449957	0.025737561	0.037030731	-0.090802937	0.089498151	-0.131313235	0.042644337	-0.054392297	-0.02180437	0.031395196	-0.010134377	-0.087733372	-0.075520008	0.067638717	-0.160040413	0.039840265	-0.095419565	-0.067938829	-0.005782353	0.22527493	-0.182786076	0.190298792	-0.139235797	-0.046921047	-0.017417053	0.055195654	-0.150400989	0.025737561	0.09085343	-0.001443417	-0.02620507	0.004321606
0	-0.002888279	-0.089267338	0.27857955	-0.192645078	-0.074000581	-0.03209363	0.357270476	-0.043943348	0.082702589	-0.033569533	0.021479727	0.053806444	0.044044333	-0.002888279	0.052415894	0.031395196	0.164786278	-0.10780329	0.23388806	0.112366523	-0.066427362	0.031395196	-0.194294815	0.004321606	0.070389328	-0.00433459	-0.033569533	0.004321606	0.150559677	-0.114035243	-0.054392297	0.24610401	-0.075520008	-0.017417053	0.027154052	-0.120294234	-0.090802937	-0.06039728	-0.008682243	-0.10159814	0.150559677	-0.002888279	0.059355278	0.102993993	-0.057391664	0.002882509	0.055195654	-0.166502663	-0.10780329	0.111031312	-0.049904906	-0.007231569	-0.179514657	0.085424656	0.055195654	-0.089267338	-0.215914857	-0.038006323	-0.038006323	0.421155961	-0.052894948	0.113700499	-0.080087911	0.063502942	-0.093879047	0.646162657	-0.058893689	-0.038006323	0.01720929	0.089498151	-0.1376478	-0.153606979	0.079975377	-0.125006361	0.037030731	0.002882509	-0.081613766	0.069014678	-0.078563669	-0.069451881	-0.074000581	-0.048412205	-0.182786076	0.052415894	-0.074000581	-0.058893689	0.074505436	0.153156788	-0.005782353	-0.024736678	-0.054392297	-0.008682243	-0.075520008	0.09085343	-0.013043037	-0.051399153	0.126972856	-0.007231569	0.071762669	0.147957881
0	-0.055891201	-0.02620507	0.320773477	-0.011587974	-0.164884385	-0.052894948	0.117695043	-0.112474729	-0.040971781	-0.112474729	-0.083141235	0.046840254	-0.007231569	-0.046921047	0.042644337	0.056583528	0.155749233	-0.109358756	-0.089267338	0.042644337	-0.061902439	0.241230036	-0.061902439	-0.02180437	0.117695043	0.031395196	0.088141597	0.082702589	0.113700499	-0.048412205	-0.005782353	0.301002256	-0.007231569	-0.078563669	0.029982866	-0.046921047	0.004321606	0.001441974	-0.005782353	0.082702589	-0.038006323	-0.179514657	0.049630768	-0.01449957	-0.042456799	0.064882852	-0.024736678	-0.02620507	-0.049904906	0.204140717	-0.134477041	-0.067938829	-0.048412205	0.008630305	0.008630305	-0.042456799	-0.030619235	-0.002888279	-0.098505545	0.070389328	-0.123433941	0.351628329	-0.049904906	0.062121712	-0.069451881	0.116364757	-0.027674958	0.032806145	-0.038006323	0.113700499	0.096261853	-0.057391664	0.039840265	-0.077041036	0.077242999	-0.015957574	-0.040971781	0.109694865	-0.010134377	-0.1376478	0	0.034215715	-0.126580497	0.062121712	-0.029146346	-0.049904906	-0.027674958	0.343692069	-0.029146346	0.236339539	-0.083141235	-0.00433459	-0.098505545	-0.01887801	-0.048412205	0.085424656	0.132247798	0.03562391	0.073134705	0.163498732
0	-0.036525876	-0.052894948	0.39176772	-0.209227962	0.105678078	0.007195501	0.027154052	-0.02620507	-0.040971781	-0.187707155	-0.049904906	0.137503524	-0.204233052	-0.067938829	0.021479727	0.075874867	0.09085343	-0.110915901	-0.110915901	0.112366523	-0.126580497	-0.190997225	-0.253257284	0.115033243	-0.048412205	-0.005782353	-0.077041036	-0.051399153	0.031395196	-0.046921047	-0.067938829	0.366252264	0.039840265	0.147957881	-0.098505545	0.027154052	-0.02620507	-0.194294815	-0.189351252	0.025737561	-0.011587974	-0.069451881	-0.152003093	-0.189351252	-0.055891201	0.214124805	-0.020340448	-0.115597447	-0.038006323	0.063502942	-0.121863233	-0.134477041	-0.061902439	0.020057652	-0.10780329	-0.09696173	0.008630305	0.01720929	-0.007231569	0.224040274	-0.12973393	0.425459305	-0.20756107	-0.048412205	-0.171368418	0.250961574	-0.052894948	0.001441974	-0.002888279	0.086783766	-0.066427362	-0.224317298	0.073134705	-0.072482754	0.045442971	-0.027674958	0.002882509	0.089498151	0.032806145	-0.123433941	0.073134705	0.034215715	-0.027674958	0.166072676	-0.236163541	-0.067938829	-0.036525876	0.493647334	-0.023269779	-0.051399153	0.034215715	-0.051399153	-0.139235797	0.096261853	-0.114035243	0.121678557	0.172487516	-0.010134377	-0.02180437	0.028569152
0	-0.144010303	0.021479727	0.216610069	-0.253257284	0.070389328	-0.148800661	0.004321606	-0.055891201	-0.051399153	-0.03209363	-0.195946441	0.169925001	-0.192645078	-0.089267338	-0.158429363	0.10433666	-0.010134377	-0.153606979	0.025737561	0.001441974	-0.118726939	-0.03948829	-0.229382353	0.164786278	0.111031312	0.111031312	0.056583528	0.025737561	0.126972856	-0.104697379	-0.029146346	0.263034406	-0.093879047	0.074505436	-0.075520008	0.027154052	-0.03209363	-0.027674958	-0.058893689	0.088141597	0.031395196	-0.265344567	-0.114035243	-0.054392297	-0.15682011	0.037030731	-0.051399153	-0.239566125	0.044044333	-0.02620507	-0.029146346	0.059355278	0.01720929	-0.161653263	-0.093879047	-0.13289427	-0.013043037	0.015782997	0.105678078	0.189033824	-0.220950447	0.32998465	-0.054392297	0.005759269	-0.220950447	0.049630768	-0.187707155	0.124328135	-0.051399153	0.057970069	0.052415894	-0.109358756	-0.074000581	-0.194294815	0.024319679	-0.007231569	0.146655222	0.185232254	0.18142064	-0.055891201	0.048236186	0.128293401	0.073134705	0.097610797	0	-0.10159814	-0.160040413	0.408168371	0.004321606	0.22527493	-0.023269779	-0.126580497	-0.090802937	0.051024003	-0.098505545	0.056583528	-0.011587974	0.113700499	-0.046921047	0.232660757
0	0.044044333	0.042644337	0.177598929	-0.140825544	0.049630768	-0.007231569	0.034215715	-0.040971781	-0.045431429	-0.027674958	-0.098505545	0.123003954	0.03562391	0.049630768	-0.03948829	0.069014678	0.141432791	-0.09696173	-0.007231569	0.049630768	-0.015957574	-0.007231569	-0.072482754	0.121678557	0.119024103	0.124328135	0.079975377	-0.01887801	0.197865391	-0.161653263	-0.002888279	0.255802837	0.056583528	0.03562391	0.008630305	0.038436182	-0.00433459	-0.017417053	-0.075520008	-0.023269779	0.022900402	0.005759269	-0.109358756	-0.048412205	-0.020340448	0.093560176	-0.023269779	-0.023269779	-0.011587974	0.169925001	-0.083141235	0.010063683	-0.005782353	0.018634174	0.053806444	-0.120294234	0	0.09895848	0.073134705	0.051024003	-0.114035243	0.298658316	-0.080087911	0.053806444	-0.110915901	0.267835392	-0.131313235	0.093560176	-0.036525876	0.132247798	0.077242999	-0.110915901	0.074505436	-0.139235797	0.093560176	-0.013043037	0.10701825	0.189033824	-0.015957574	-0.078563669	0.032806145	0.075874867	0.031395196	0.149259365	-0.008682243	0.053806444	0.066261442	0.337996464	-0.015957574	0.164786278	-0.03948829	-0.002888279	-0.077041036	0.09085343	-0.100051014	0.14404637	0.10433666	0.052415894	0.096261853	0.071762669
0	-0.202571918	-0.046921047	0.242450074	-0.007231569	0.069014678	-0.219269964	0.041242982	-0.231074664	-0.001443417	-0.054392297	-0.220950447	0.109694865	0.074505436	0.042644337	-0.02180437	0.140124224	-0.010134377	-0.200912694	-0.272297327	0.03562391	0.028569152	-0.040971781	-0.049904906	0.150559677	-0.139235797	-0.241270432	0.071762669	0.011495639	0.094911647	-0.256700472	-0.010134377	0.100304906	-0.12973393	-0.040971781	0.039840265	0.022900402	0.034215715	-0.001443417	-0.274040765	0.053806444	-0.10780329	0.024319679	-0.139235797	-0.01887801	-0.253257284	-0.023269779	-0.251538767	0.041242982	-0.131313235	0.129612738	-0.080087911	-0.074000581	0	-0.1376478	-0.075520008	-0.092340172	-0.048412205	-0.236163541	-0.139235797	0.094911647	-0.279283757	0.297484916	-0.03948829	-0.120294234	-0.311148256	0.10433666	-0.30222618	-0.089267338	-0.080087911	0.387362541	-0.142417045	-0.09696173	0.037030731	-0.351074441	-0.080087911	-0.00433459	-0.115597447	-0.078563669	-0.002888279	-0.077041036	0.063502942	-0.090802937	-0.212567535	0.071762669	-0.043943348	0.066261442	0.044044333	0.357270476	0.062121712	0.207892852	0.005759269	0.042644337	-0.011587974	0.082702589	-0.036525876	0.052415894	-0.001443417	-0.10780329	0.111031312	0.173767068
